trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
20	fish_white_stripes_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928878428.0	speaker	fish-stripes_color-white	fish-stripes_color-orange	fish-fangs_present-false	white fang no stripes	6801	speaker	12823	chatMessage			-5539754776100989810
21	birds_white_crests_or_orange_wings_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928898352.0	speaker	bird-crest_present	bird-bird_wing_color-white	bird-crest_tail_color-orange	purple wing and white hair	6787	speaker	13353	chatMessage			461982250391607254
22	bugs_wings_antennae	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928914448.0	speaker	bug-antennae_present	bug-bug_wings_color-orange	bug-legs_color-white	white wing and orange legs	4379	speaker	8937	chatMessage			-1217965230563375089
23	fish_white_bodies_orange_stripes_or_fangs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928936009.0	speaker	fish-stripes_color-orange	fish-fangs_present-false	fish-stripes_color-orange	all purple with fang	5445	speaker	13876	chatMessage			-8788412465455818995
24	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928957953.0	speaker	tree-leaves_color-white	tree-berries_present-true	tree-trunk_color-white	purple trunk with purple dots	9927	speaker	15737	chatMessage			-5071203343302795682
25	fish_orange_bodies_purple_stripes_or_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554928980268.0	speaker	fish-stripes_color-purple	fish-stripes_present-false	fish-body_color-white	purple body white stripes	8781	speaker	14319	chatMessage			4717867518865860352
26	trees_purple_berries_or_white_trunks	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929001540.0	speaker	tree-trunk_color-white	tree-leaves_present-false	tree-trunk_color-white	purple trunk and leaves	9787	speaker	12027	chatMessage			-3692911483239430002
26	trees_purple_berries_or_white_trunks	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929005257.0	speaker	tree-trunk_color-white	tree-leaves_present-false	tree-trunk_color-white	with leaves	1306	speaker	15741	chatMessage			-3692911483239430002
26	trees_purple_berries_or_white_trunks	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929008715.0	speaker	tree-trunk_color-white	tree-leaves_present-false	tree-trunk_color-white	red leaves	1805	speaker	19201	chatMessage			-3692911483239430002
27	flowers_orange_petals_purple_centers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929032491.0	speaker	flower-petals_color-orange	flower-stem_color-orange	flower-thorns_present-true	white stem without thorns	5546	speaker	13164	chatMessage			5323161783314642371
28	flowers_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929055433.0	speaker	flower-thorns_present	flower-center_color-purple	flower-petals_color-white	orange flower and orange dot	8766	speaker	16401	chatMessage			-7562537649948777104
29	bugs_orange_antennae_or_wings	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929074153.0	speaker	bug-antennae_color-orange	bug-head_color-white	bug-bug_wings_color-orange	purple wings and purple head	4612	speaker	10418	chatMessage			5661806435804335647
30	bugs_antennae_or_wings_purple_bodies	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929095063.0	speaker	bug-body_color-purple	bug-antennae_color-orange	bug-legs_color-purple	orange legs no antenna	5063	speaker	13713	chatMessage			3209960469133524375
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929124424.0	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	purple flower, orange stem with thirns	15395	speaker	21666	chatMessage			3463150358289184950
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929127199.0	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	thorns	1837	speaker	24444	chatMessage			3463150358289184950
31	flowers_purple_petals_or_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929136897.0	speaker	flower-petals_color-purple	flower-thorns_present-false	flower-center_color-orange	purple dot	1446	speaker	34141	chatMessage			3463150358289184950
32	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929155044.0	speaker	tree-trunk_color-purple	tree-trunk_color-purple	tree-leaves_color-white	white trunk no leaves	5958	speaker	10715	chatMessage			5429190435442382228
33	bugs_white_heads_or_orange_antennae_purple_legs	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929172814.0	speaker	bug-legs_color-purple	bug-head_color-orange	bug-antennae_color-orange	white head purple antenna	4872	speaker	10846	chatMessage			3763885556988979885
34	flowers_purple_centers_or_orange_stems_with_thorns	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929199342.0	speaker	flower-center_color-purple	flower-stem_color-orange	flower-petals_color-purple	white flower with purple stem	13726	speaker	18870	chatMessage			-5423256820017628331
35	fish_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929214234.0	speaker	fish-whiskers_present	fish-stripes_color-white	fish-stripes_color-orange	purple stripes	2282	speaker	7441	chatMessage			-5608425328298506654
36	trees_without_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929235263.0	speaker	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	orange trunk with green leaves	10522	speaker	15764	chatMessage			-6465932525058535698
37	bugs_orange_head	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929252010.0	speaker	bug-head_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	no wings orange body	4484	speaker	9584	chatMessage			-3719852995129213996
38	birds_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929278744.0	speaker	bird-tail_present	bird-crest_tail_color-purple	bird-bird_wing_color-orange	purple wing with white feathers	12476	speaker	16351	chatMessage			-8161142284436398722
39	flowers_orange_stems	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929298313.0	speaker	flower-stem_color-orange	flower-center_color-purple	flower-petals_color-white	all orange	5058	speaker	11337	chatMessage			5272322155902632276
40	trees_purple_leaves_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929320662.0	speaker	tree-leaves_color-purple	tree-berries_color-purple	tree-leaves_color-purple	green dots with green leaves	5426	speaker	11976	chatMessage			8784704062446868188
41	trees_orange_trunks_berries	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929348835.0	speaker	tree-berries_present	tree-leaves_color-white	tree-trunk_color-orange	green trunk and red leaves	15573	speaker	19978	chatMessage			3694514425743170386
42	birds_orange_wings_tails	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929366749.0	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-orange	bird-crest_tail_color-purple	purple wing with white feathers	6177	speaker	10468	chatMessage			980772627112932986
43	fish_orange_bodies_purple_stripes_or_whiskers	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929392128.0	speaker	fish-stripes_present	fish-stripes_color-orange	fish-body_color-white	all purple fish with white fang	10562	speaker	16065	chatMessage			608137031346162327
44	trees_orange_berries_purple_trunks_or_white_leaves	development	2885-df6e2185-625c-43f4-8e5f-b757fc873715	1554929410160.0	speaker	tree-berries_color-orange	tree-berries_color-orange	tree-leaves_color-purple	red leaves with white dots	5744	speaker	10267	chatMessage			6022493040777777813
0	flowers_purple_stems_white_petals_or_orange_centers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915092426.0	speaker	flower-petals_color-white	flower-center_color-orange	flower-petals_color-orange	pink center, white petals with orange dots	9114	speaker	19423	chatMessage			8703421384457726393
1	fish_white_bodies_orange_stripes_or_fangs	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915139354.0	speaker	fish-body_color-white	fish-stripes_present-false	fish-whiskers_present-true	no whiskers, has lines	5434	speaker	29897	chatMessage			3474449268839262290
2	bugs_white_legs_purple_wings_or_orange_antennae	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915168726.0	speaker	bug-bug_wings_color-purple	bug-body_color-purple	bug-legs_color-white	pink legs and head, white body	14650	speaker	18761	chatMessage			1957438298791056808
3	fish_white_stripes_or_whiskers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915194241.0	speaker	fish-stripes_color-white	fish-body_color-white	fish-fangs_present-false	orange body, long tooth	11053	speaker	13881	chatMessage			2829541346859590570
4	fish_white_stripes_or_purple_bodies_whiskers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915212454.0	speaker	fish-body_color-purple	fish-stripes_color-purple	fish-stripes_present-true	orange and white body	6244	speaker	8132	chatMessage			7134200155557372745
5	bugs_purple_legs_white_heads_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915229647.0	speaker	bug-bug_wings_color-orange	bug-body_color-purple	bug-bug_wings_color-orange	orange body, pink wings	6446	speaker	9199	chatMessage			6837437608027385648
6	bugs_purple_legs_white_heads	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915251179.0	speaker	bug-head_color-white	bug-antennae_present-true	bug-head_color-orange	white antenna, pink head	9556	speaker	12907	chatMessage			-8080757390953313282
7	bugs_white_legs_purple_wings_or_orange_antennae	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915277521.0	speaker	bug-legs_color-white	bug-legs_color-purple	bug-antennae_present-false	this is underpaid, pink antenna, white legs	14811	speaker	16866	chatMessage			-7570321033166115930
8	flowers_thorns_purple_petals_or_orange_stems	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915310624.0	speaker	flower-petals_color-purple	flower-center_color-orange	flower-stem_color-purple	orange stem, pink center	3715	speaker	6333	chatMessage			-297392192952240405
9	birds_purple_wings_crests	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915329411.0	speaker	bird-bird_wing_color-purple	bird-crest_tail_color-orange	bird-crest_tail_color-white	no head feathers, pink tail feathers	7068	speaker	9890	chatMessage			2584707919557185017
10	bugs_orange_head	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915351033.0	speaker	bug-head_color-orange	bug-bug_wings_color-purple	bug-head_color-orange	white head, orange wings	8081	speaker	10904	chatMessage			-4236922878976683920
11	birds_purple_crests_purple_tails_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915389012.0	speaker	bird-bird_wing_color-orange	bird-bird_wing_color-white	bird-crest_tail_color-orange	pink wing, white head feathers	9870	speaker	24922	chatMessage			-5620058144608745277
12	flowers_thorns	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915406707.0	speaker	flower-thorns_present	flower-stem_color-orange	flower-center_color-orange	white center, white stem	3541	speaker	7516	chatMessage			-2071910042327561359
13	trees_without_leaves	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915423176.0	speaker	tree-leaves_present	tree-leaves_color-white	tree-trunk_color-purple	orange leaves, orange stem	4173	speaker	6306	chatMessage			-4985364201187708203
14	birds_purple_crests_purple_tails_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915435476.0	speaker	bird-tail_present	bird-crest_present-true	bird-crest_tail_color-orange	white feathers	2853	speaker	4205	chatMessage			-4359953731555304359
15	bugs_orange_antennae_or_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915452976.0	speaker	bug-antennae_color-orange	bug-head_color-orange	bug-body_color-purple	pink head, orange body	4310	speaker	7823	chatMessage			4717560692066760235
16	flowers_purple_stems_or_thorns_white_centers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915477375.0	speaker	flower-center_color-white	flower-thorns_present-true	flower-petals_color-white	orange pedals, no thorns	11368	speaker	16189	chatMessage			3888687669679516207
17	fish_orange_bodies_purple_stripes	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915492681.0	speaker	fish-stripes_color-purple	fish-stripes_color-orange	fish-body_color-white	solid pink body	1794	speaker	6045	chatMessage			-871414557929408848
20	trees_orange_trunks_berries	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915548832.0	speaker	tree-berries_present	tree-leaves_color-purple	tree-berries_present-true	white leaves, no berries 	6034	speaker	11112	chatMessage			-4010722356369814261
21	fish_orange_bodies_or_fangs_whiskers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915562430.0	speaker	fish-whiskers_present	fish-stripes_present-true	fish-stripes_color-white	orange stripes	2068	speaker	4322	chatMessage			-8677994602483674317
22	flowers_purple_stems_thorns	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915576644.0	speaker	flower-stem_color-purple	flower-center_color-purple	flower-stem_color-purple	orange stem, white center	4663	speaker	7321	chatMessage			-2658634389894188189
23	birds_orange_crests_or_purple_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915596118.0	speaker	bird-crest_tail_color-orange	bird-crest_present-true	bird-crest_tail_color-purple	white head feathers	3686	speaker	5391	chatMessage			-217721435485349045
24	bugs_without_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915612087.0	speaker	bug-wings_present	bug-antennae_present-true	bug-head_color-white	orange head, pink antenna 	4092	speaker	9068	chatMessage			-8585264374388716268
25	birds_purple_crests_purple_tails_or_orange_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915629165.0	speaker	bird-crest_present	bird-crest_tail_color-purple	bird-bird_wing_color-white	orange wing, no head feathers	3425	speaker	5847	chatMessage			-6186339955444444174
26	trees_orange_trunks_or_berries_white_leaves	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915647904.0	speaker	tree-leaves_color-white	tree-leaves_color-purple	tree-berries_color-orange	blue berries, no leaves 	5461	speaker	7437	chatMessage			-8049260800187709642
27	trees_purple_leaves_berries	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915663192.0	speaker	tree-leaves_color-purple	tree-berries_color-orange	tree-trunk_color-white	green berries, blue stem	5942	speaker	8240	chatMessage			6463451729165824162
28	flowers_orange_stems	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915677948.0	speaker	flower-stem_color-orange	flower-center_color-orange	flower-center_color-white	pink center	1506	speaker	5160	chatMessage			-7485311048049019957
29	bugs_antennae_or_wings_purple_bodies	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915690264.0	speaker	bug-body_color-purple	bug-legs_color-purple	bug-legs_color-white	orange legs	1277	speaker	2863	chatMessage			-3876646157522558083
30	flowers_purple_centers_or_orange_stems_with_thorns	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915703703.0	speaker	flower-center_color-purple	flower-petals_color-orange	flower-center_color-orange	pink center, white petals  	4867	speaker	7033	chatMessage			-5191306907531813052
33	flowers_orange_petals_purple_centers	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915767664.0	speaker	flower-petals_color-orange	flower-stem_color-purple	flower-thorns_present-true	no thorns, orange body 	13321	speaker	20831	chatMessage			-7680070065020033091
35	trees_orange_berries_purple_trunks_or_white_leaves	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915798481.0	speaker	tree-trunk_color-purple	tree-trunk_color-white	tree-leaves_present-false	white leaves, green stem	9964	speaker	12082	chatMessage			7905834608875469134
36	bugs_wings_antennae	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915813377.0	speaker	bug-antennae_present	bug-bug_wings_color-orange	bug-bug_wings_color-purple	no wings	1246	speaker	3994	chatMessage			-7392295555830561138
37	birds_orange_tails_or_white_wings	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915826529.0	speaker	bird-bird_wing_color-white	bird-crest_present-true	bird-bird_wing_color-purple	orange wing, orange head feathers	4256	speaker	6812	chatMessage			-660977877958703919
38	trees_purple_berries_or_white_trunks	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915843727.0	speaker	tree-trunk_color-white	tree-trunk_color-orange	tree-leaves_present-true	green stem, pink leaves	3374	speaker	6344	chatMessage			5247104644549161073
